Data prepared by Tyler R. & Dave F.,,,,
avg,459877.534,MW,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2018,3,1,2,1.011349687
2018,3,1,3,0.992451177
2018,3,1,4,0.948819996
2018,3,1,5,0.898158682
2018,3,1,6,0.852718324
2018,3,1,7,0.816449972
2018,3,1,8,0.793996168
2018,3,1,9,0.782704032
2018,3,1,10,0.786800775
2018,3,1,11,0.812781605
2018,3,1,12,0.871231948
2018,3,1,13,0.927966618
2018,3,1,14,0.956237188
2018,3,1,15,0.973111246
2018,3,1,16,0.982652916
2018,3,1,17,0.979323769
2018,3,1,18,0.980317512
2018,3,1,19,0.976270782
2018,3,1,20,0.972732884
2018,3,1,21,0.967831579
2018,3,1,22,0.967892465
2018,3,1,23,0.974435511
2018,3,1,24,0.990755073
2018,3,2,1,1.008714202
2018,3,2,2,1.0133263
2018,3,2,3,0.997121986
2018,3,2,4,0.956415496
2018,3,2,5,0.909366014
2018,3,2,6,0.868726934
2018,3,2,7,0.83764692
2018,3,2,8,0.819496436
2018,3,2,9,0.81275986
2018,3,2,10,0.819933509
2018,3,2,11,0.84883903
2018,3,2,12,0.914015078
2018,3,2,13,0.974131082
2018,3,2,14,1.000733817
2018,3,2,15,1.009812321
2018,3,2,16,1.009059947
2018,3,2,17,0.998761553
2018,3,2,18,0.985253609
2018,3,2,19,0.973402628
2018,3,2,20,0.963532609
2018,3,2,21,0.954769406
2018,3,2,22,0.949822437
2018,3,2,23,0.953395127
2018,3,2,24,0.969475495
2018,3,3,1,0.988282676
2018,3,3,2,0.991063851
2018,3,3,3,0.978103879
2018,3,3,4,0.948830868
2018,3,3,5,0.910361931
2018,3,3,6,0.87505688
2018,3,3,7,0.846729773
2018,3,3,8,0.830031849
2018,3,3,9,0.822438523
2018,3,3,10,0.823103918
2018,3,3,11,0.834054659
2018,3,3,12,0.860244241
2018,3,3,13,0.889686862
2018,3,3,14,0.913928098
2018,3,3,15,0.924287378
2018,3,3,16,0.921138713
2018,3,3,17,0.908748458
2018,3,3,18,0.893924946
2018,3,3,19,0.880051688
2018,3,3,20,0.866989515
2018,3,3,21,0.859265719
2018,3,3,22,0.859741933
2018,3,3,23,0.870675278
2018,3,3,24,0.892537621
2018,3,4,1,0.921393129
2018,3,4,2,0.930789109
2018,3,4,3,0.926942432
2018,3,4,4,0.904753916
2018,3,4,5,0.875117766
2018,3,4,6,0.843781162
2018,3,4,7,0.817948197
2018,3,4,8,0.802965948
2018,3,4,9,0.796657747
2018,3,4,10,0.797340537
2018,3,4,11,0.80625378
2018,3,4,12,0.82636783
2018,3,4,13,0.852068151
2018,3,4,14,0.874484988
2018,3,4,15,0.886120695
2018,3,4,16,0.885770602
2018,3,4,17,0.880182157
2018,3,4,18,0.872851945
2018,3,4,19,0.862377417
2018,3,4,20,0.853159746
2018,3,4,21,0.848323676
2018,3,4,22,0.854342669
2018,3,4,23,0.873797849
2018,3,4,24,0.912240692
2018,3,5,1,0.950531321
2018,3,5,2,0.962986811
2018,3,5,3,0.953545167
2018,3,5,4,0.923000078
2018,3,5,5,0.884555061
2018,3,5,6,0.85378165
2018,3,5,7,0.82942734
2018,3,5,8,0.816008551
2018,3,5,9,0.815073519
2018,3,5,10,0.826150381
2018,3,5,11,0.864734566
2018,3,5,12,0.933139734
2018,3,5,13,0.988271804
2018,3,5,14,1.00737689
2018,3,5,15,1.010195032
2018,3,5,16,1.006898502
2018,3,5,17,0.994210341
2018,3,5,18,0.982900808
2018,3,5,19,0.973015568
2018,3,5,20,0.96416756
2018,3,5,21,0.960149099
2018,3,5,22,0.961851726
2018,3,5,23,0.975194409
2018,3,5,24,1.003588925
2018,3,6,1,1.027762752
2018,3,6,2,1.033042419
2018,3,6,3,1.01240649
2018,3,6,4,0.968475229
2018,3,6,5,0.921082177
2018,3,6,6,0.880310452
2018,3,6,7,0.851865923
2018,3,6,8,0.835007087
2018,3,6,9,0.82761164
2018,3,6,10,0.832904353
2018,3,6,11,0.866461113
2018,3,6,12,0.930843471
2018,3,6,13,0.985544991
2018,3,6,14,1.003756361
2018,3,6,15,1.004456547
2018,3,6,16,0.996971946
2018,3,6,17,0.981767898
2018,3,6,18,0.968157753
2018,3,6,19,0.959379329
2018,3,6,20,0.954273622
2018,3,6,21,0.952538377
2018,3,6,22,0.95674167
2018,3,6,23,0.969821239
2018,3,6,24,0.995345426
2018,3,7,1,1.017951444
2018,3,7,2,1.026377601
2018,3,7,3,1.011254009
2018,3,7,4,0.973265635
2018,3,7,5,0.927292526
2018,3,7,6,0.887586302
2018,3,7,7,0.856599792
2018,3,7,8,0.839732258
2018,3,7,9,0.835468079
2018,3,7,10,0.844426986
2018,3,7,11,0.874995994
2018,3,7,12,0.939634942
2018,3,7,13,0.998568023
2018,3,7,14,1.028569489
2018,3,7,15,1.035340857
2018,3,7,16,1.033477317
2018,3,7,17,1.022983219
2018,3,7,18,1.008868591
2018,3,7,19,0.994556085
2018,3,7,20,0.981963602
2018,3,7,21,0.973374359
2018,3,7,22,0.972650253
2018,3,7,23,0.987456369
2018,3,7,24,1.013613333
2018,3,8,1,1.03997035
2018,3,8,2,1.050418784
2018,3,8,3,1.037961119
2018,3,8,4,0.999822705
2018,3,8,5,0.958896592
2018,3,8,6,0.919605697
2018,3,8,7,0.8914482
2018,3,8,8,0.878338188
2018,3,8,9,0.876085414
2018,3,8,10,0.885544454
2018,3,8,11,0.916283073
2018,3,8,12,0.984177235
2018,3,8,13,1.037528395
2018,3,8,14,1.05133207
2018,3,8,15,1.045806686
2018,3,8,16,1.032022582
2018,3,8,17,1.015855234
2018,3,8,18,1.00003798
2018,3,8,19,0.988689306
2018,3,8,20,0.978823636
2018,3,8,21,0.97039748
2018,3,8,22,0.973328695
2018,3,8,23,0.987062786
2018,3,8,24,1.017723123
2018,3,9,1,1.050784098
2018,3,9,2,1.062465469
2018,3,9,3,1.051003722
2018,3,9,4,1.013217575
2018,3,9,5,0.96772068
2018,3,9,6,0.933726847
2018,3,9,7,0.910348884
2018,3,9,8,0.897704213
2018,3,9,9,0.894796918
2018,3,9,10,0.903207853
2018,3,9,11,0.938027992
2018,3,9,12,1.004480467
2018,3,9,13,1.051005897
2018,3,9,14,1.059455972
2018,3,9,15,1.044856433
2018,3,9,16,1.023990009
2018,3,9,17,1.001871076
2018,3,9,18,0.976662191
2018,3,9,19,0.959942522
2018,3,9,20,0.946084485
2018,3,9,21,0.938632501
2018,3,9,22,0.935057636
2018,3,9,23,0.942005138
2018,3,9,24,0.966141999
2018,3,10,1,0.987625979
2018,3,10,2,0.994099442
2018,3,10,3,0.985601527
2018,3,10,4,0.957187441
2018,3,10,5,0.920075387
2018,3,10,6,0.883689613
2018,3,10,7,0.857365213
2018,3,10,8,0.840876041
2018,3,10,9,0.833534956
2018,3,10,10,0.831793188
2018,3,10,11,0.841580576
2018,3,10,12,0.864449708
2018,3,10,13,0.890495773
2018,3,10,14,0.911129527
2018,3,10,15,0.924061231
2018,3,10,16,0.926798916
2018,3,10,17,0.923556748
2018,3,10,18,0.913773709
2018,3,10,19,0.905621539
2018,3,10,20,0.896760484
2018,3,10,21,0.890350082
2018,3,10,22,0.892468037
2018,3,10,23,0.901363883
2018,3,10,24,0.922691301
2018,3,11,1,0.940402538
2018,3,11,2,0.944932004
2018,3,11,3,0.934089987
2018,3,11,4,0.90756336
2018,3,11,5,0.874452371
2018,3,11,6,0.842867875
2018,3,11,7,0.820033535
2018,3,11,8,0.803703101
2018,3,11,9,0.801735185
2018,3,11,10,0.80304423
2018,3,11,11,0.817963419
2018,3,11,12,0.83892987
2018,3,11,13,0.857830554
2018,3,11,14,0.872369208
2018,3,11,15,0.886148963
2018,3,11,16,0.888719213
2018,3,11,17,0.887955966
2018,3,11,18,0.883602633
2018,3,11,19,0.876433333
2018,3,11,20,0.87079705
2018,3,11,21,0.870351279
2018,3,11,22,0.878133786
2018,3,11,23,0.894394637
2018,3,11,24,0.921762793
2018,3,12,1,0.948006736
2018,3,12,2,0.951881681
2018,3,12,3,0.931695872
2018,3,12,4,0.898921929
2018,3,12,5,0.859459249
2018,3,12,6,0.832143281
2018,3,12,7,0.815675853
2018,3,12,8,0.81170958
2018,3,12,9,0.820448863
2018,3,12,10,0.85277921
2018,3,12,11,0.919647012
2018,3,12,12,0.987854301
2018,3,12,13,1.021993825
2018,3,12,14,1.039057063
2018,3,12,15,1.045476164
2018,3,12,16,1.03860042
2018,3,12,17,1.024418383
2018,3,12,18,1.009781878
2018,3,12,19,0.994784407
2018,3,12,20,0.983263949
2018,3,12,21,0.980598021
2018,3,12,22,0.983659706
2018,3,12,23,0.991616172
2018,3,12,24,1.01073648
2018,3,13,1,1.036121499
2018,3,13,2,1.033114177
2018,3,13,3,1.005069754
2018,3,13,4,0.962049605
2018,3,13,5,0.921686685
2018,3,13,6,0.894194583
2018,3,13,7,0.87736619
2018,3,13,8,0.871218901
2018,3,13,9,0.877677143
2018,3,13,10,0.907541615
2018,3,13,11,0.974939993
2018,3,13,12,1.041470749
2018,3,13,13,1.068882395
2018,3,13,14,1.067947363
2018,3,13,15,1.050157845
2018,3,13,16,1.029156601
2018,3,13,17,1.007576943
2018,3,13,18,0.990544148
2018,3,13,19,0.977060123
2018,3,13,20,0.965019961
2018,3,13,21,0.960364374
2018,3,13,22,0.960096911
2018,3,13,23,0.969029724
2018,3,13,24,0.994590877
2018,3,14,1,1.025920957
2018,3,14,2,1.027227827
2018,3,14,3,1.00151446
2018,3,14,4,0.960490494
2018,3,14,5,0.9237655
2018,3,14,6,0.897843381
2018,3,14,7,0.881141108
2018,3,14,8,0.877270513
2018,3,14,9,0.884761637
2018,3,14,10,0.913430139
2018,3,14,11,0.985653715
2018,3,14,12,1.051473412
2018,3,14,13,1.076056044
2018,3,14,14,1.072239811
2018,3,14,15,1.05599853
2018,3,14,16,1.032981533
2018,3,14,17,1.011651941
2018,3,14,18,0.993601483
2018,3,14,19,0.980528438
2018,3,14,20,0.967975096
2018,3,14,21,0.963158596
2018,3,14,22,0.964339345
2018,3,14,23,0.971160726
2018,3,14,24,0.993118746
2018,3,15,1,1.024340102
2018,3,15,2,1.027477894
2018,3,15,3,1.003449757
2018,3,15,4,0.964200178
2018,3,15,5,0.926696715
2018,3,15,6,0.901257333
2018,3,15,7,0.885103033
2018,3,15,8,0.879177542
2018,3,15,9,0.88684915
2018,3,15,10,0.918661967
2018,3,15,11,0.986379996
2018,3,15,12,1.048942304
2018,3,15,13,1.065635879
2018,3,15,14,1.051527775
2018,3,15,15,1.028617327
2018,3,15,16,1.001042595
2018,3,15,17,0.973206923
2018,3,15,18,0.954497594
2018,3,15,19,0.944314449
2018,3,15,20,0.935849151
2018,3,15,21,0.929490937
2018,3,15,22,0.926022622
2018,3,15,23,0.927016365
2018,3,15,24,0.947908884
2018,3,16,1,0.975551026
2018,3,16,2,0.9767296
2018,3,16,3,0.953282053
2018,3,16,4,0.914808767
2018,3,16,5,0.877494485
2018,3,16,6,0.847880079
2018,3,16,7,0.828544497
2018,3,16,8,0.821336056
2018,3,16,9,0.827235453
2018,3,16,10,0.855029809
2018,3,16,11,0.92001885
2018,3,16,12,0.981174262
2018,3,16,13,1.004863177
2018,3,16,14,1.009283919
2018,3,16,15,1.005206747
2018,3,16,16,0.9916053
2018,3,16,17,0.975272691
2018,3,16,18,0.964541573
2018,3,16,19,0.954584574
2018,3,16,20,0.944584086
2018,3,16,21,0.941254938
2018,3,16,22,0.941752897
2018,3,16,23,0.94212691
2018,3,16,24,0.953408174
2018,3,17,1,0.969629884
2018,3,17,2,0.965807127
2018,3,17,3,0.944229643
2018,3,17,4,0.907506823
2018,3,17,5,0.8682268
2018,3,17,6,0.837514276
2018,3,17,7,0.814742996
2018,3,17,8,0.802161386
2018,3,17,9,0.799208426
2018,3,17,10,0.806223337
2018,3,17,11,0.828755422
2018,3,17,12,0.861885982
2018,3,17,13,0.891600415
2018,3,17,14,0.912271135
2018,3,17,15,0.92337844
2018,3,17,16,0.923835083
2018,3,17,17,0.914165118
2018,3,17,18,0.903984146
2018,3,17,19,0.894398986
2018,3,17,20,0.889041038
2018,3,17,21,0.88830171
2018,3,17,22,0.889721654
2018,3,17,23,0.89191789
2018,3,17,24,0.899437284
2018,3,18,1,0.917126776
2018,3,18,2,0.915443719
2018,3,18,3,0.898954546
2018,3,18,4,0.865930537
2018,3,18,5,0.829392549
2018,3,18,6,0.801071965
2018,3,18,7,0.780777432
2018,3,18,8,0.768563311
2018,3,18,9,0.764331749
2018,3,18,10,0.769048222
2018,3,18,11,0.784532779
2018,3,18,12,0.807969454
2018,3,18,13,0.834798336
2018,3,18,14,0.855975713
2018,3,18,15,0.865895745
2018,3,18,16,0.866006644
2018,3,18,17,0.865941409
2018,3,18,18,0.865043344
2018,3,18,19,0.862420907
2018,3,18,20,0.8604182
2018,3,18,21,0.86568047
2018,3,18,22,0.876907372
2018,3,18,23,0.889208473
2018,3,18,24,0.910720722
2018,3,19,1,0.937843161
2018,3,19,2,0.936353634
2018,3,19,3,0.912177632
2018,3,19,4,0.870629614
2018,3,19,5,0.82955781
2018,3,19,6,0.800134759
2018,3,19,7,0.782284355
2018,3,19,8,0.772988402
2018,3,19,9,0.777163426
2018,3,19,10,0.809693826
2018,3,19,11,0.876057146
2018,3,19,12,0.939913277
2018,3,19,13,0.966376844
2018,3,19,14,0.979371608
2018,3,19,15,0.98379235
2018,3,19,16,0.977405867
2018,3,19,17,0.967709808
2018,3,19,18,0.960705769
2018,3,19,19,0.954521514
2018,3,19,20,0.950905334
2018,3,19,21,0.95207521
2018,3,19,22,0.958209452
2018,3,19,23,0.966311609
2018,3,19,24,0.979926103
2018,3,20,1,0.995447627
2018,3,20,2,0.985316669
2018,3,20,3,0.952836283
2018,3,20,4,0.905514989
2018,3,20,5,0.858502472
2018,3,20,6,0.823536642
2018,3,20,7,0.800658812
2018,3,20,8,0.791428093
2018,3,20,9,0.794365832
2018,3,20,10,0.820812003
2018,3,20,11,0.882919843
2018,3,20,12,0.950166006
2018,3,20,13,0.979567312
2018,3,20,14,0.998722412
2018,3,20,15,1.009399167
2018,3,20,16,1.007724809
2018,3,20,17,1.001579694
2018,3,20,18,0.99577815
2018,3,20,19,0.991185623
2018,3,20,20,0.984986146
2018,3,20,21,0.98674531
2018,3,20,22,0.993973322
2018,3,20,23,0.998550627
2018,3,20,24,1.009953663
2018,3,21,1,1.02524469
2018,3,21,2,1.016255341
2018,3,21,3,0.98439251
2018,3,21,4,0.937229954
2018,3,21,5,0.894783871
2018,3,21,6,0.863138489
2018,3,21,7,0.842785245
2018,3,21,8,0.835583327
2018,3,21,9,0.842176387
2018,3,21,10,0.868387713
2018,3,21,11,0.928555905
2018,3,21,12,0.993388383
2018,3,21,13,1.025105523
2018,3,21,14,1.041259824
2018,3,21,15,1.044704219
2018,3,21,16,1.034499328
2018,3,21,17,1.021032699
2018,3,21,18,1.007346447
2018,3,21,19,0.997502522
2018,3,21,20,0.988732796
2018,3,21,21,0.98567546
2018,3,21,22,0.989376446
2018,3,21,23,0.993366638
2018,3,21,24,1.006048275
2018,3,22,1,1.027032123
2018,3,22,2,1.023259379
2018,3,22,3,0.994308193
2018,3,22,4,0.946799893
2018,3,22,5,0.90623692
2018,3,22,6,0.87597669
2018,3,22,7,0.856523685
2018,3,22,8,0.850709093
2018,3,22,9,0.857932756
2018,3,22,10,0.887527591
2018,3,22,11,0.953129839
2018,3,22,12,1.017973189
2018,3,22,13,1.040722724
2018,3,22,14,1.034497154
2018,3,22,15,1.018260222
2018,3,22,16,0.997763461
2018,3,22,17,0.984001101
2018,3,22,18,0.972078362
2018,3,22,19,0.958257291
2018,3,22,20,0.945982284
2018,3,22,21,0.941820306
2018,3,22,22,0.942820573
2018,3,22,23,0.948870009
2018,3,22,24,0.967259688
2018,3,23,1,0.99357104
2018,3,23,2,0.996778416
2018,3,23,3,0.969199335
2018,3,23,4,0.93108484
2018,3,23,5,0.890756712
2018,3,23,6,0.861783781
2018,3,23,7,0.844659657
2018,3,23,8,0.837120693
2018,3,23,9,0.843946423
2018,3,23,10,0.872564912
2018,3,23,11,0.939097842
2018,3,23,12,1.000581603
2018,3,23,13,1.017273003
2018,3,23,14,1.013965601
2018,3,23,15,1.00192109
2018,3,23,16,0.984001101
2018,3,23,17,0.967374936
2018,3,23,18,0.952492713
2018,3,23,19,0.941052711
2018,3,23,20,0.932613507
2018,3,23,21,0.930236788
2018,3,23,22,0.93052817
2018,3,23,23,0.93375729
2018,3,23,24,0.945188594
2018,3,24,1,0.962595403
2018,3,24,2,0.962238786
2018,3,24,3,0.943072814
2018,3,24,4,0.907039307
2018,3,24,5,0.868146344
2018,3,24,6,0.835581153
2018,3,24,7,0.813503536
2018,3,24,8,0.80086104
2018,3,24,9,0.797988536
2018,3,24,10,0.806814799
2018,3,24,11,0.831727953
2018,3,24,12,0.861703325
2018,3,24,13,0.888703991
2018,3,24,14,0.909957476
2018,3,24,15,0.919370851
2018,3,24,16,0.920042769
2018,3,24,17,0.912901738
2018,3,24,18,0.904090696
2018,3,24,19,0.895955922
2018,3,24,20,0.893927121
2018,3,24,21,0.896510417
2018,3,24,22,0.904469058
2018,3,24,23,0.911355674
2018,3,24,24,0.925596422
2018,3,25,1,0.940619987
2018,3,25,2,0.93964364
2018,3,25,3,0.921562739
2018,3,25,4,0.890671906
2018,3,25,5,0.852042057
2018,3,25,6,0.826822299
2018,3,25,7,0.805464439
2018,3,25,8,0.792750185
2018,3,25,9,0.787753202
2018,3,25,10,0.791062779
2018,3,25,11,0.808299977
2018,3,25,12,0.832549911
2018,3,25,13,0.861159702
2018,3,25,14,0.886705633
2018,3,25,15,0.899124157
2018,3,25,16,0.901379105
2018,3,25,17,0.899274197
2018,3,25,18,0.894096731
2018,3,25,19,0.888186462
2018,3,25,20,0.884400672
2018,3,25,21,0.884383276
2018,3,25,22,0.892100548
2018,3,25,23,0.90606731
2018,3,25,24,0.925568153
2018,3,26,1,0.955774021
2018,3,26,2,0.958779169
2018,3,26,3,0.937325631
2018,3,26,4,0.897691167
2018,3,26,5,0.857143415
2018,3,26,6,0.829042455
2018,3,26,7,0.809741665
2018,3,26,8,0.803483477
2018,3,26,9,0.810207006
2018,3,26,10,0.841482724
2018,3,26,11,0.908774552
2018,3,26,12,0.970234393
2018,3,26,13,0.991933648
2018,3,26,14,0.999646571
2018,3,26,15,1.002795235
2018,3,26,16,0.997641689
2018,3,26,17,0.990648523
2018,3,26,18,0.98338572
2018,3,26,19,0.976399077
2018,3,26,20,0.971963114
2018,3,26,21,0.972152295
2018,3,26,22,0.979847822
2018,3,26,23,0.986786626
2018,3,26,24,1.005411149
2018,3,27,1,1.024277041
2018,3,27,2,1.012432584
2018,3,27,3,0.978297409
2018,3,27,4,0.928331933
2018,3,27,5,0.879521112
2018,3,27,6,0.842102454
2018,3,27,7,0.818176519
2018,3,27,8,0.807047469
2018,3,27,9,0.811333393
2018,3,27,10,0.837568638
2018,3,27,11,0.899485122
2018,3,27,12,0.955036868
2018,3,27,13,0.978536603
2018,3,27,14,0.991937997
2018,3,27,15,0.99678494
2018,3,27,16,0.993468839
2018,3,27,17,0.985597178
2018,3,27,18,0.980289244
2018,3,27,19,0.974250679
2018,3,27,20,0.969247173
2018,3,27,21,0.967709808
2018,3,27,22,0.971586927
2018,3,27,23,0.97367009
2018,3,27,24,0.984081558
2018,3,28,1,0.998665875
2018,3,28,2,0.988615373
2018,3,28,3,0.952562297
2018,3,28,4,0.905460626
2018,3,28,5,0.858639465
2018,3,28,6,0.824471673
2018,3,28,7,0.800293497
2018,3,28,8,0.786365876
2018,3,28,9,0.787479216
2018,3,28,10,0.809998255
2018,3,28,11,0.865284713
2018,3,28,12,0.921210472
2018,3,28,13,0.946821638
2018,3,28,14,0.95973812
2018,3,28,15,0.961812585
2018,3,28,16,0.956006692
2018,3,28,17,0.947869743
2018,3,28,18,0.942770559
2018,3,28,19,0.940346001
2018,3,28,20,0.939139158
2018,3,28,21,0.940628685
2018,3,28,22,0.94520599
2018,3,28,23,0.947063006
2018,3,28,24,0.953793059
2018,3,29,1,0.968827496
2018,3,29,2,0.958444297
2018,3,29,3,0.923763325
2018,3,29,4,0.879105784
2018,3,29,5,0.832193294
2018,3,29,6,0.794283201
2018,3,29,7,0.769019954
2018,3,29,8,0.755955606
2018,3,29,9,0.75390506
2018,3,29,10,0.774451835
2018,3,29,11,0.828644523
2018,3,29,12,0.883743975
2018,3,29,13,0.914045521
2018,3,29,14,0.932867923
2018,3,29,15,0.943672974
2018,3,29,16,0.943353323
2018,3,29,17,0.94133322
2018,3,29,18,0.943996973
2018,3,29,19,0.941426723
2018,3,29,20,0.943896946
2018,3,29,21,0.94736961
2018,3,29,22,0.950861844
2018,3,29,23,0.952166539
2018,3,29,24,0.955469592
2018,3,30,1,0.964180607
2018,3,30,2,0.953949623
2018,3,30,3,0.922626066
2018,3,30,4,0.87724007
2018,3,30,5,0.832882608
2018,3,30,6,0.789834191
2018,3,30,7,0.762800907
2018,3,30,8,0.747853449
2018,3,30,9,0.745209267
2018,3,30,10,0.756910208
2018,3,30,11,0.79446151
2018,3,30,12,0.838349281
2018,3,30,13,0.874041392
2018,3,30,14,0.903223074
2018,3,30,15,0.920047118
2018,3,30,16,0.92091909
2018,3,30,17,0.914847908
2018,3,30,18,0.908317909
2018,3,30,19,0.902079291
2018,3,30,20,0.897221476
2018,3,30,21,0.896151626
2018,3,30,22,0.897258443
2018,3,30,23,0.894640354
2018,3,30,24,0.895629748
2018,3,31,1,0.909442121
2018,3,31,2,0.908296164
2018,3,31,3,0.889532473
2018,3,31,4,0.857406529
2018,3,31,5,0.818072143
2018,3,31,6,0.786100588
2018,3,31,7,0.764542675
2018,3,31,8,0.752330728
2018,3,31,9,0.748949393
2018,3,31,10,0.755540278
2018,3,31,11,0.776382784
2018,3,31,12,0.805727553
2018,3,31,13,0.834576537
2018,3,31,14,0.855877861
2018,3,31,15,0.861933821
2018,3,31,16,0.860450817
2018,3,31,17,0.853196712
2018,3,31,18,0.844285644
2018,3,31,19,0.837275082
2018,3,31,20,0.836733633
2018,3,31,21,0.842095931
2018,3,31,22,0.851504957
2018,3,31,23,0.857924058
2018,3,31,24,0.868379015
2018,4,1,1,0.887423216
2018,4,1,2,0.890100015
2018,4,1,3,0.873549957
2018,4,1,4,0.841223959
2018,4,1,5,0.804325005
2018,4,1,6,0.770109374
2018,4,1,7,0.746711841
2018,4,1,8,0.732512408
2018,4,1,9,0.726536904
2018,4,1,10,0.730829352
2018,4,1,11,0.743689297
2018,4,1,12,0.767713084
2018,4,1,13,0.798701769
2018,4,1,14,0.825391483
2018,4,1,15,0.834598282
2018,4,1,16,0.838775481
2018,4,1,17,0.839045118
2018,4,1,18,0.832536864
2018,4,1,19,0.826439589
2018,4,1,20,0.824115057
2018,4,1,21,0.82791172
2018,4,1,22,0.835707273
2018,4,1,23,0.846094821
2018,4,1,24,0.864269225
2018,4,2,1,0.892109246
2018,4,2,2,0.897704213
2018,4,2,3,0.87980597
2018,4,2,4,0.843987739
2018,4,2,5,0.806216813
2018,4,2,6,0.77892259
2018,4,2,7,0.758558473
2018,4,2,8,0.750415001
2018,4,2,9,0.755612036
2018,4,2,10,0.78446537
2018,4,2,11,0.842685218
2018,4,2,12,0.902203237
2018,4,2,13,0.941452817
2018,4,2,14,0.968429564
2018,4,2,15,0.985421045
2018,4,2,16,0.993534074
2018,4,2,17,0.993197028
2018,4,2,18,0.99376457
2018,4,2,19,0.993773268
2018,4,2,20,0.9944952
2018,4,2,21,0.994764837
2018,4,2,22,0.997930897
2018,4,2,23,0.999013794
2018,4,2,24,1.004426104
2018,4,3,1,1.017129486
2018,4,3,2,1.006646261
2018,4,3,3,0.970962848
2018,4,3,4,0.918579336
2018,4,3,5,0.868105029
2018,4,3,6,0.827148473
2018,4,3,7,0.799684639
2018,4,3,8,0.785770065
2018,4,3,9,0.785004644
2018,4,3,10,0.805244815
2018,4,3,11,0.857865346
2018,4,3,12,0.911840586
2018,4,3,13,0.940772201
2018,4,3,14,0.966283341
2018,4,3,15,0.978964978
2018,4,3,16,0.986814894
2018,4,3,17,0.991187797
2018,4,3,18,0.9925686
2018,4,3,19,0.995571573
2018,4,3,20,0.996641423
2018,4,3,21,1.000946917
2018,4,3,22,1.006122208
2018,4,3,23,1.005441592
2018,4,3,24,1.006250503
2018,4,4,1,1.013515481
2018,4,4,2,1.001079561
2018,4,4,3,0.963119455
2018,4,4,4,0.915126243
2018,4,4,5,0.863179805
2018,4,4,6,0.827209359
2018,4,4,7,0.79966072
2018,4,4,8,0.785137288
2018,4,4,9,0.785974468
2018,4,4,10,0.807301885
2018,4,4,11,0.860135516
2018,4,4,12,0.917668224
2018,4,4,13,0.951744688
2018,4,4,14,0.971491249
2018,4,4,15,0.980378398
2018,4,4,16,0.983048674
2018,4,4,17,0.979288977
2018,4,4,18,0.97467688
2018,4,4,19,0.967557593
2018,4,4,20,0.960146925
2018,4,4,21,0.956702529
2018,4,4,22,0.959285826
2018,4,4,23,0.963060744
2018,4,4,24,0.972611113
2018,4,5,1,0.993929832
2018,4,5,2,0.995597667
2018,4,5,3,0.965841919
2018,4,5,4,0.918703282
2018,4,5,5,0.875970166
2018,4,5,6,0.847395168
2018,4,5,7,0.82666791
2018,4,5,8,0.816963153
2018,4,5,9,0.822879945
2018,4,5,10,0.847186416
2018,4,5,11,0.909355141
2018,4,5,12,0.967337969
2018,4,5,13,0.987367215
2018,4,5,14,0.989000258
2018,4,5,15,0.983398767
2018,4,5,16,0.972980776
2018,4,5,17,0.959577208
2018,4,5,18,0.950213845
2018,4,5,19,0.944214422
2018,4,5,20,0.939136983
